"Longitude","Latitude",1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
8.227512,46.818188,6.382762524,6.176218658,6.263704438,5.875009386,5.908059358,5.572358635,5.646324936,5.849483122,5.883187499,5.697100262,5.435484985,5.942384452,5.589533097,5.478264412,5.466042594,5.563281057,5.595605199,5.034944631,5.281605848,5.371817644,4.952967888,,,,
38.996815,34.802075,3.007746352,3.369681335,3.369490505,3.474023394,3.480136022,3.068484416,3.00073042,2.700838045,3.225005598,3.274582014,3.118175946,2.921131354,2.298850416,3.138211019,2.891525871,2.787081694,2.849762461,2.935815481,3.327433779,2.953261068,2.872783035,,,,
71.276093,38.861034,,,1.307270034,0.920537096,0.412830894,0.423481371,0.482273908,0.362550923,0.415309301,0.413350144,0.36159312,0.364406281,0.293743963,0.317863137,0.384642904,0.35831305,0.381752765,0.453281067,0.416839032,0.38849324,0.375001672,,,,
34.888822,-6.369028,0.093096579,0.092449814,0.086706543,0.093638095,0.084145628,0.118664412,0.112462542,0.091251138,0.078938561,0.076471594,0.077930661,0.089637923,0.100260939,0.103543524,0.115257857,0.144698857,0.149186902,0.149552649,0.154372513,0.147722792,0.152229977,,,,
100.992541,15.870032,1.693686126,1.840286964,1.997672638,2.251364862,2.487041244,2.841206051,3.139001966,3.207219679,2.808817826,2.966595699,3.02125836,3.204936651,3.385307334,3.600621666,3.877011603,3.907432741,3.964719289,3.968180421,3.956139955,4.173178387,4.446855558,,,,
125.727539,-8.874217,,,,,,,,,,,,,0.179401735,0.172866251,0.182025198,0.179080242,0.179853321,0.180554653,0.184738738,0.174759521,0.171932157,,,,
0.824782,8.619543,0.204281495,0.216942287,0.209786609,0.211984944,0.199070377,0.222527872,0.24128422,0.218996286,0.252365113,0.324083828,0.278902135,0.232849882,0.240474316,0.278217388,0.258830227,0.241589043,0.214763329,0.225620698,0.243140073,0.244687203,0.244233521,,,,
-175.198242,-21.178986,0.809194557,0.961750296,0.922100102,1.074466304,1.111072802,1.146797598,1.143341163,1.177097355,1.134228949,1.316939779,1.235285111,1.451849671,1.480375039,1.765615753,1.71800955,1.561816561,1.732151116,1.505675097,1.567291907,1.664291163,1.514736114,,,,
-61.222503,10.691803,13.87987518,17.11397456,16.95877044,13.51687065,15.87849632,16.70748151,17.30974717,15.25350903,15.30065962,18.03954519,19.3330297,19.66728259,21.0453369,21.57297401,24.01889987,22.03706591,24.66651221,35.46524534,32.31486142,36.42827243,38.16113079,,,,
9.537499,33.886917,1.626999657,1.862110553,1.769596697,1.906057246,1.808250221,1.756639352,1.84372724,1.838872165,1.928717924,1.938613247,2.083213363,2.151997085,2.148414623,2.174530478,2.259847268,2.273547313,2.283570039,2.334305092,2.421613821,2.376264895,2.453102066,,,,
35.243322,38.963745,2.701287008,2.706413622,2.743063764,2.805933863,2.722366887,2.938559151,3.166047317,3.288384597,3.272105345,3.161240467,3.421439128,3.0349004,3.163197288,3.313845094,3.372049992,3.503954575,3.811521763,4.096007076,4.054292643,3.900066128,4.131030767,,,,
59.556278,38.969719,,,7.230142507,6.929965728,8.173835896,8.266491006,7.349139933,6.955136208,6.026994787,7.812127944,7.856311088,8.627406925,8.748658474,9.082222022,9.22668727,9.557075967,9.633369328,11.01556162,11.2033607,9.746089848,10.52245312,,,,
-71.797928,21.694025,,,,,,0.717425329,0.688983529,0.665638047,0.857076078,0.821000784,0.777071413,0.726642227,4.554231831,4.385614215,4.102937063,4.575085066,5.173757326,5.506006006,5.348563482,5.334347208,5.205949731,,,,
32.290275,1.373333,0.04579871,0.045645388,0.044694663,0.042840414,0.037982681,0.047913318,0.052073243,0.051971727,0.059237458,0.059900459,0.063141731,0.064605065,0.064312402,0.063670719,0.06669197,0.079531816,0.089356552,0.101792338,0.099467384,0.102430392,0.111346111,,,,
31.16558,48.379433,,,12.30446257,10.46607724,8.609437684,8.657036837,8.075959979,6.743789914,6.553863668,6.694721194,6.523008856,6.606930345,6.611364597,7.36744656,7.23097198,7.087746223,6.977902207,7.04363987,6.992462655,5.684995407,6.644867137,,,,
53.847818,23.424076,28.78999091,29.87986857,28.88091518,31.1060268,32.76244255,30.10737649,16.6177889,15.96252615,29.59704638,27.08511574,37.19403163,32.37904999,26.27321572,31.71079177,30.95141087,27.99513941,25.40691118,24.04628738,23.37750357,21.06703727,19.85379771,,,,
-3.435973,55.378051,9.975108977,10.17591931,10.03921808,9.677630894,9.595293468,9.577337711,9.822804943,9.355299884,9.323249943,9.126247046,9.231429414,9.312507175,8.959649576,9.063913493,9.008640275,8.973103401,8.908292529,8.624997303,8.453198962,7.629029821,7.86256875,,,,
-95.712891,37.09024,19.10135589,19.07931196,19.1887997,19.35128717,19.46428538,19.36385544,19.62199049,19.87640503,19.77891432,19.82400911,20.24918916,19.65619321,19.6469218,19.58465737,19.7768452,19.7159606,19.22922866,19.34957722,18.60227269,17.31529716,17.56415999,,,,
-95.712891,37.09024,2.711843758,2.759758161,2.787446749,2.873050953,2.957172041,3.078432345,3.136572529,3.120322031,3.055093036,3.045744169,3.069047835,3.122547725,3.200693595,3.611772997,4.006380737,4.24874042,4.548915813,4.753471016,4.900413292,5.127305345,5.403900429,,,,
-55.765835,-32.522779,1.28406391,1.454184888,1.638995935,1.405472916,1.27035441,1.423864349,1.675653755,1.698646007,1.727847842,2.032491317,1.597832898,1.529954953,1.388555973,1.382811929,1.687969452,1.736919031,1.996347685,1.797040724,2.487810617,2.348324962,1.970533651,,,,
64.585262,41.377491,,,5.315602779,5.402064898,4.959635116,4.428886241,4.443030355,4.30055571,4.888418527,4.829824673,4.86609698,4.888461793,5.021985727,4.798374196,4.612752495,4.275901097,4.399306334,4.35254939,4.396591009,4.199418491,3.6566778,,,,
166.959158,-15.376706,0.475152251,0.437766532,0.42518133,0.413017633,0.401963352,0.39234171,0.49091978,0.502891362,0.473628941,0.465083321,0.435939003,0.464949679,0.4348595,0.405494793,0.269454038,0.262710448,0.22208298,0.433370757,0.406724993,0.508350193,0.496591183,,,,
-66.58973,6.42375,6.188326949,5.709574889,5.116734047,5.87683196,6.008685459,6.030957339,5.44193406,5.819364606,7.125311101,7.208881879,6.24459109,6.936950414,7.628672323,7.446660394,6.407430798,6.796036706,6.319199907,6.356138973,6.643299264,6.484306113,6.946437116,,,,
108.277199,14.058324,0.324280765,0.319024157,0.313770455,0.330345655,0.370352788,0.404057351,0.473884388,0.606948117,0.629679947,0.622650871,0.691020496,0.777653439,0.890209458,0.978858285,1.111883452,1.188709097,1.229771824,1.349440117,1.493900259,1.62810111,1.728118437,,,,
-177.156097,-13.768752,,,,,,,,0.146326756,0.216594011,0.227865446,0.271057676,0.450151178,0.375598342,0.405640436,0.576681705,0.826080986,0.665291777,0.665297084,0.570947494,0.564577775,0.620611834,,,,
-12.885834,24.215527,4.209859236,4.202309449,4.101932137,4.037372568,4.046401335,4.072011188,4.106048719,4.12057334,4.098902854,4.024352861,4.065428888,4.110233695,4.099574086,4.292675999,4.464435594,4.572607472,4.673108683,4.726581663,4.789435198,4.710581321,4.883464601,,,,
48.516388,15.552727,0.81393862,0.816333635,1.102831349,0.687086972,0.789603465,0.749114757,0.958728811,0.961879769,0.736533199,0.815604926,0.835419209,0.901395115,0.849785737,0.906886195,0.962712266,0.99524128,1.006477827,1.025027898,1.023211894,1.03726878,0.959963332,,,,
27.849332,-13.133897,0.311796037,0.300632253,0.298547417,0.296910457,0.2805897,0.245535687,0.206117701,0.256530168,0.241595521,0.183737993,0.180064887,0.184019957,0.185327116,0.192866798,0.190657157,0.198215836,0.188927373,0.136570512,0.148075061,0.168124038,0.183669271,,,,
29.154857,-19.015438,1.481972765,1.47424152,1.539094077,1.445760972,1.54397906,1.299902813,1.265762601,1.196070618,1.165512,1.278518776,1.110629838,0.998123346,0.943951557,0.838544909,0.782047762,0.847611861,0.812979928,0.801606495,0.637362943,0.677698004,0.720950743,,,,
