"Country Name","Coordinates","Longitude","Latitude","Country Code","Indicator Name","Indicator Code",1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
"Serbia","21.005859,44.016521",21.005859,44.016521,"SRB","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.44637549,,,,,,,,,,28.12714384,,,,,28.31008461,28.85204665,29.39400869,29.93597073,30.47793277,31.01989481,31.56185685,32.10381889,,
"Serbia","21.005859,44.016521",21.005859,44.016521,"SRB","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25427423,7.078578039,7.058388585,6.300834457,6.303583821,,,,
"Seychelles","55.491977,-4.679574",55.491977,-4.679574,"SYC","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.47826087,88.47826087,88.47826087,88.47826087,88.47826087,88.47826087,88.47826087,88.47826087,88.47826087,88.47826087,88.47826087,88.47826087,88.47826087,88.47826087,88.47826087,88.47826087,88.47826087,88.47826087,88.47826087,88.47826087,88.47826087,88.47826087,88.47826087,,
"Seychelles","55.491977,-4.679574",55.491977,-4.679574,"SYC","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",,,0.162342837,0.158326497,0.1544,0.150598575,0.146941556,0.143427074,0.140055381,0.547313433,0.601860126,0.784832703,0.832186998,0.940803202,0.98442953,1.328973379,1.366023129,1.228044716,1.902868195,1.480465839,1.520221717,1.282167832,1.491840825,1.479910914,2.230667656,2.431088587,2.950681765,2.87616198,3.382256298,1.623957143,2.021242315,2.3028455,2.219031508,2.529820764,2.532189525,2.591282045,5.359238997,5.581006012,6.384529287,6.960569942,7.902822591,6.484062127,6.731690821,9.023042424,8.404463209,8.799066194,7.67614926,8.138955334,8.653142111,7.842976495,,,,
"Sierra Leone","-11.779889,8.460555",-11.779889,8.460555,"SLE","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.19756165,42.92601829,42.65447492,42.38293156,42.1113882,41.83984483,41.56830147,41.2967581,41.02521474,40.75367138,40.48212801,40.21058465,40.25132645,39.97765987,39.7039933,39.43032672,39.15666015,38.88299358,38.609327,38.33566043,38.06199386,37.78832728,37.22360765,,
"Sierra Leone","-11.779889,8.460555",-11.779889,8.460555,"SLE","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.13233792,0.147043611,0.164493288,0.133181319,0.121661472,0.127508613,0.105533014,0.157845866,0.445835507,0.344703567,0.310883013,0.257176174,0.199960012,0.188882803,0.185899158,0.156191964,0.173579988,0.234787531,0.218533617,0.191407747,0.212864836,0.166234107,0.202267379,0.176410454,0.185171174,0.182927874,0.131206818,0.117277109,0.093672051,0.096149632,0.115802181,0.053662572,0.054204329,0.072383352,0.072833805,0.081391012,0.084013163,0.07682258,0.072786044,0.102752891,0.132315889,0.135480889,0.138501766,0.130215546,0.106717618,0.138877606,0.11713243,0.119976559,0.115707311,0.119853769,,,,
"Singapore","103.819836,1.352083",103.819836,1.352083,"SGP","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.432835821,3.432835821,3.432835821,3.432835821,3.432835821,3.432835821,3.432835821,3.432835821,3.432835821,3.432835821,3.432835821,3.432835821,3.407407407,3.347889374,3.338171263,3.338171263,3.314121037,3.309352518,3.285714286,3.285714286,3.285714286,3.285714286,3.285714286,,
"Singapore","103.819836,1.352083",103.819836,1.352083,"SGP","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",1.229944196,1.472917952,1.89376546,2.011115334,1.340945466,0.348804797,1.546459345,2.693750497,3.527860465,8.778174018,7.853270387,10.33281686,9.676666211,9.852451789,10.84735746,13.0974565,12.17444631,14.09090245,15.15570254,13.02188326,10.60082675,11.24140223,13.05354071,12.22557024,12.21395139,12.81451087,11.74846115,12.68587962,14.29190385,15.40522694,15.12720838,15.55923979,16.48628308,19.11902369,13.36642049,15.06679761,18.24033035,14.5888185,12.64789401,12.16658507,11.97224988,11.31009579,7.566061534,6.83376653,7.116858034,6.997576453,3.893480364,4.057690003,4.965698532,2.663192428,,,,
"Sint Maarten (Dutch part)","103.819836,1.352083",103.819836,1.352083,"SXM","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sint Maarten (Dutch part)","103.819836,1.352083",103.819836,1.352083,"SXM","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Slovak Republic","103.819836,1.352083",103.819836,1.352083,"SVK","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.95841996,,,39.95218295,39.95010395,39.94802495,39.94594595,39.94386694,39.94178794,39.93970894,39.93762994,39.98336798,40.02910603,40.06651424,40.12058212,40.16632017,40.17047817,40.17463617,40.17879418,40.19130796,40.19463101,40.20129762,40.20545666,,
"Slovak Republic","103.819836,1.352083",103.819836,1.352083,"SVK","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.479350298,7.567015035,7.407622162,7.861278042,7.71089696,7.546813464,7.709486624,7.526972102,6.924042259,7.317137791,7.300020532,7.349868072,7.212801455,7.291265255,7.245203938,6.809842069,6.981927349,6.291841722,6.694753412,,,,
"Slovenia","14.995463,46.151241",14.995463,46.151241,"SVN","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.98709037,,59.43396226,59.65739821,59.88083416,60.10427011,60.32770606,60.55114201,60.77457795,60.9980139,61.22144985,61.32075472,61.42005958,61.51936445,61.61866931,61.71797418,61.81727905,61.91658391,62.01588878,62.11519364,62.21449851,62.31380338,62.41310824,,
"Slovenia","14.995463,46.151241",14.995463,46.151241,"SVN","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.250344854,6.609542582,6.705668873,7.238644496,7.519770415,7.985964946,7.666612166,7.681478736,7.172030117,7.611741112,7.731011817,7.766774914,7.884828934,7.931674693,8.094608116,8.033115441,8.499361307,7.50598504,7.482274333,,,,
"Small states","14.995463,46.151241",14.995463,46.151241,"SST","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.91110071,38.83744576,38.74551825,38.65358643,38.67678202,38.58458859,38.49236496,38.40014133,38.3079177,38.21569838,38.13644456,38.02806742,37.92813645,37.8327017,37.76477292,37.68486399,37.58819452,37.49157227,37.39487705,37.29824192,37.20145659,37.10465408,37.0126593,,
"Small states","14.995463,46.151241",14.995463,46.151241,"SST","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.854487632,1.102750553,0.585906774,1.005517274,1.094284441,1.082798217,1.31033597,1.382428231,1.380387762,1.871017524,2.196952595,2.213740998,2.715136177,2.599041654,2.694668818,2.896989191,3.182507223,3.124762079,3.084859854,3.095836062,2.65993434,2.539331249,2.237534181,2.238272194,2.407372078,2.073574033,2.07233376,1.944915524,2.151758672,2.220942695,2.289197878,2.333846693,2.178118803,2.31640616,2.455536423,2.454911355,2.381393618,2.283038519,2.433703791,2.522884552,2.721011584,2.799364162,2.838407976,2.967528331,2.858600864,3.043120302,3.630929003,3.409490237,3.341771496,3.5445817,,,,
"Solomon Islands","160.156194,-9.64571",160.156194,-9.64571,"SLB","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.02965345,82.82958199,82.62951054,82.42943909,82.22936763,82.02929618,81.82922472,81.62915327,81.42908181,81.22901036,81.02893891,80.83601286,80.64308682,80.45016077,80.25723473,80.06430868,79.86423723,79.66416577,79.46409432,79.26402287,79.06395141,78.86387996,78.6638085,,
"Solomon Islands","160.156194,-9.64571",160.156194,-9.64571,"SLB","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.120820738,0.1172802,0.113826312,0.138078276,0.187574444,0.182014791,0.227052575,0.24458733,0.236770061,0.251646994,0.286804962,0.318686667,0.368020786,0.354227264,0.303297544,0.310697661,0.387963951,0.289473562,0.493528633,0.445228824,0.568913321,0.490912853,0.561712005,0.544357279,0.555177265,0.552326374,0.56244684,0.534580726,0.532048619,0.51739143,0.50301156,0.48895704,0.464464344,0.440984968,0.449142068,0.436737865,0.424755371,0.413190505,0.41117753,0.400195472,0.406935535,0.396313926,0.4025743,0.392469208,0.382869599,0.373759477,0.402354576,0.393250996,0.38452785,0.383105992,,,,
"Somalia","46.199616,5.152149",46.199616,5.152149,"SOM","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.20177256,13.07951031,12.95724806,12.83498581,12.71272356,12.59046131,12.46819906,12.34593681,12.22367456,12.10141231,11.97915006,11.85672841,11.73430676,11.6118851,11.48946345,11.3670418,11.24462014,11.12219849,10.99977684,10.87735518,10.75493353,10.63251188,10.51009022,,
"Somalia","46.199616,5.152149",46.199616,5.152149,"SOM","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.031267464,0.03698959,0.034955198,0.045193598,0.043006843,0.044317807,0.070448324,0.046514297,0.047659754,0.062794376,0.0537781,0.067240162,0.074867993,0.090553843,0.129447262,0.11277419,0.168149126,0.105384541,0.084687325,0.133680323,0.043991823,0.114602192,0.150828165,0.116969659,0.141400446,0.151919461,0.161878491,0.162195804,0.152270098,0.002900366,0.000580265,0.00174785,0.001754757,0.001752055,0.001733413,,,,,0.070009191,0.066022014,0.073097055,0.071627278,0.069784417,0.068429224,0.066268509,0.067900922,0.066597894,0.063326217,0.063170514,,,,
"South Africa","22.937506,-30.559482",22.937506,-30.559482,"ZAF","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,,
"South Africa","22.937506,-30.559482",22.937506,-30.559482,"ZAF","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",5.694382974,5.729711711,5.799844192,6.170936478,6.467358764,6.332753076,6.465647794,6.527671679,6.629522043,6.780637796,7.457992265,7.425562594,7.335733678,7.306156383,7.489559811,7.642650886,7.748345425,7.66825744,8.125555139,8.2845264,9.108884713,9.690416511,9.831466985,10.35715394,10.35567205,10.30018019,9.990721548,10.171078,9.889897867,9.474819602,9.638385552,8.85379267,9.141031189,9.375637652,9.035236784,8.965942985,9.073136451,8.883571625,8.644088289,8.377511523,8.077163732,7.589962862,8.20549079,9.084158616,8.314869139,8.801452786,9.070662001,9.38279835,10.03407168,9.040531461,,,,
"South Asia","22.937506,-30.559482",22.937506,-30.559482,"SAS","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.63507909,16.63371921,16.63235933,16.63099945,16.65376049,16.65239864,16.65103679,16.64967494,16.64831308,16.64695123,16.64436884,16.71698169,16.79083628,16.86345449,16.94204674,17.01469057,17.03476928,17.05484798,17.07480093,17.09483772,17.11487451,17.13491129,17.15367896,,
"South Asia","22.937506,-30.559482",22.937506,-30.559482,"SAS","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.256432846,0.276378593,0.292159252,0.280934558,0.301508008,0.304449659,0.300909205,0.321520258,0.319396319,0.318688533,0.324393232,0.327794915,0.332333988,0.335957032,0.356095258,0.361870142,0.417789531,0.413137024,0.422877935,0.43565936,0.457636746,0.476408647,0.504059006,0.51054788,0.54784139,0.572346756,0.597962049,0.631126021,0.670547373,0.689038771,0.715615257,0.744992527,0.758897002,0.791921984,0.823368679,0.881410927,0.898294106,0.903867575,0.945025698,0.966619135,0.967381162,0.972195982,0.997763942,1.040719283,1.068925468,1.127823472,1.190831117,1.300836748,1.398202002,1.401897506,,,,
"South Asia (IFC classification)","22.937506,-30.559482",22.937506,-30.559482,"CSA","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"South Asia (IFC classification)","22.937506,-30.559482",22.937506,-30.559482,"CSA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"South Sudan","127.766922,35.907757",127.766922,35.907757,"SSD","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"South Sudan","127.766922,35.907757",127.766922,35.907757,"SSD","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Southern Cone Extended","127.766922,35.907757",127.766922,35.907757,"SCE","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Southern Cone Extended","127.766922,35.907757",127.766922,35.907757,"SCE","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Spain","-3.74922,40.463667",-3.74922,40.463667,"ESP","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.66778792,28.30229857,28.93700945,29.5715201,30.2064312,30.84074163,31.47525228,32.10996316,32.74447381,33.37918469,34.04368737,34.19902913,34.28582879,34.39654654,34.52081414,34.64946202,35.00982003,35.35332893,35.72814755,36.08119487,36.4340016,36.78688853,37.13977546,,
"Spain","-3.74922,40.463667",-3.74922,40.463667,"ESP","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",1.74622172,1.935781533,1.879509312,2.037725257,2.225610193,2.407735709,2.647227559,2.93409754,2.897101868,3.457969859,3.763558021,4.203327913,4.462383496,4.925482397,5.11233151,5.521604916,5.379805252,5.437472164,5.476873749,5.742764043,5.492451569,5.532179658,5.373948129,5.197505001,5.237900974,4.942639092,4.941089809,5.140885817,5.843344438,5.633524953,5.800292246,5.991061834,5.598646853,5.943727195,6.13736011,5.912705437,6.370723003,6.584998661,7.072653748,7.312740021,7.307637297,7.591280782,7.611166445,7.908050681,8.097058048,7.88419571,7.920890716,7.165531607,6.216973378,5.78988435,,,,
"Sri Lanka","80.771797,7.873054",80.771797,7.873054,"LKA","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.47408707,37.04672301,36.61935895,36.1919949,35.76463084,35.33726678,34.90990273,34.48253867,34.05517461,33.62781056,33.2004465,32.72524318,32.25003987,31.77483655,31.29963323,30.82442992,30.59161218,30.35879445,30.12597672,29.89315899,29.66034125,29.42752352,29.19470579,,
"Sri Lanka","80.771797,7.873054",80.771797,7.873054,"LKA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.229728462,0.245449871,0.239453506,0.208524259,0.238138212,0.232733805,0.251924122,0.270315877,0.352573131,0.2874642,0.250534988,0.267732913,0.274233672,0.215040123,0.209488515,0.198093388,0.203576101,0.237230867,0.258960337,0.225286635,0.267732741,0.290541458,0.311589155,0.241129398,0.243278437,0.219879023,0.241883589,0.203464486,0.201821218,0.221765677,0.235306423,0.290186675,0.277840814,0.302320999,0.319669552,0.379179319,0.404262656,0.413279333,0.447983627,0.531947283,0.545065596,0.581805084,0.555988578,0.615663545,0.592686062,0.591100161,0.621627776,0.588221843,0.627424597,0.615398344,,,,
"St. Kitts and Nevis","80.771797,7.873054",80.771797,7.873054,"KNA","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,,
"St. Kitts and Nevis","80.771797,7.873054",80.771797,7.873054,"KNA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.429768532,0.28779971,0.362832209,0.367184684,0.447095162,0.455009823,0.464343752,0.711286881,0.563732595,0.571921929,0.659384131,0.6617939,0.662002979,0.827261037,0.745358869,0.830728105,0.834433168,0.75514827,0.843958573,1.188242102,1.279840849,1.543602816,1.206845483,1.213836478,1.22183878,1.407103629,1.330133243,1.60813741,1.61565575,1.616486665,1.788387915,1.773210832,2.015991013,2.077473267,2.223046073,2.366297158,2.339660476,2.312991372,2.284836886,2.254435271,3.967412472,4.219073593,4.614610206,4.695359451,4.776002768,4.71043494,4.939894608,4.878810409,5.032900968,4.763065403,,,,
"St. Lucia","80.771797,7.873054",80.771797,7.873054,"LCA","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.80327869,72.27868852,72.75409836,73.2295082,73.70491803,74.18032787,74.6557377,75.13114754,75.60655738,76.08196721,76.55737705,76.6557377,76.75409836,76.85245902,76.95081967,77.04918033,77.04918033,77.04918033,77.04918033,77.04918033,77.04918033,77.04918033,77.04918033,,
"St. Lucia","80.771797,7.873054",80.771797,7.873054,"LCA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.201676328,0.199107356,0.235575018,0.232056785,0.266544137,0.299723122,0.331601792,0.362419822,0.606723311,0.633685989,0.661103151,0.72335569,0.750728171,0.67573295,0.701530473,0.75838721,0.617526102,0.864322442,1.292840436,0.96349505,0.797220573,0.938316137,0.836546139,0.913303018,1.015259144,1.026372259,1.11942121,1.235771201,1.213756123,1.194203213,1.229667735,1.446813308,1.583333333,1.81757101,2.119797334,2.215531478,2.064287323,2.012386814,2.057282699,2.102784981,2.288263473,2.037006061,2.221517501,2.176061422,2.216955752,2.18719059,2.262928375,2.292750703,2.197688356,2.273826502,,,,
"St. Martin (French part)","80.771797,7.873054",80.771797,7.873054,"MAF","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"St. Martin (French part)","80.771797,7.873054",80.771797,7.873054,"MAF","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"St. Vincent and the Grenadines","80.771797,7.873054",80.771797,7.873054,"VCT","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.87179487,65.05128205,65.23076923,65.41025641,65.58974359,65.76923077,65.94871795,66.12820513,66.30769231,66.48717949,66.66666667,66.82051282,66.97435897,67.12820513,67.28205128,67.43589744,67.64102564,67.84615385,68.05128205,68.25641026,68.46153846,68.66666667,68.87179487,,
"St. Vincent and the Grenadines","80.771797,7.873054",80.771797,7.873054,"VCT","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.133923354,0.132214023,0.174272577,0.215513188,0.170613688,0.211086806,0.20897921,0.248287536,0.327710628,0.324308788,0.320822397,0.396582491,0.431337953,0.348972212,0.345169117,0.341508087,0.337975811,0.371778494,0.294570686,0.36485384,0.36171556,0.394679165,0.3916784,0.63625147,0.631775415,0.627451353,0.727222075,0.619582665,0.719147188,0.75039299,0.714277764,0.780927954,0.949850597,1.119135477,1.220954107,1.255380373,1.256275405,1.529006792,1.563622206,1.461403005,1.663900953,1.729237171,1.793683608,1.790230467,1.820871916,1.851884159,1.849557522,1.847642866,1.846103854,1.912062278,,,,
"Sub-Saharan Africa (all income levels)","80.771797,7.873054",80.771797,7.873054,"SSF","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.30145717,31.19408871,31.02149937,30.84891003,30.67631221,30.50373134,30.331142,30.15855265,29.98596331,29.81337397,29.64078462,29.49505049,29.35001229,29.2042747,29.05853711,28.91279952,28.76760731,28.62243626,28.47728851,28.33212763,28.18695235,27.41427586,27.72899191,,
"Sub-Saharan Africa (all income levels)","80.771797,7.873054",80.771797,7.873054,"SSF","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.558498867,0.564467207,0.577751209,0.619038823,0.670570959,0.667591069,0.677023661,0.677632071,0.715098471,0.768519397,0.86184622,0.885135397,0.915955588,0.946497843,0.894468745,0.915435747,0.897850368,0.88786212,0.973594128,0.9796706,1.016893933,1.043138183,1.030162722,1.07458465,1.070697791,1.054483037,1.009210496,1.044400864,0.966614177,0.911700691,0.904406232,0.886052345,0.89238269,0.876759877,0.840482454,0.843658458,0.83838537,0.810976643,0.801805589,0.83090248,0.812262957,0.79844943,0.814393631,0.884407834,0.835317955,0.853458818,0.863379282,0.864982975,0.868566101,0.819274507,,,,
"Sub-Saharan Africa (developing only)","80.771797,7.873054",80.771797,7.873054,"SSA","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.26000592,31.1528283,30.98052972,30.80823114,30.63592408,30.46363398,30.2913354,30.11903681,29.94673823,29.77443965,29.60214107,29.45672539,29.31200557,29.16658644,29.02116731,28.87574818,28.73088355,28.58604012,28.44122,28.29638674,28.15153907,27.37844402,27.69012052,,
"Sub-Saharan Africa (developing only)","80.771797,7.873054",80.771797,7.873054,"SSA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.559025139,0.564994681,0.578272235,0.619601175,0.671172,0.668204007,0.67764915,0.678244954,0.715691368,0.769174483,0.862461373,0.885656032,0.916641147,0.947085175,0.894937079,0.91588079,0.898251267,0.888213382,0.974006376,0.980099086,1.017335751,1.04362125,1.03070467,1.075151966,1.071326614,1.055086777,1.009753114,1.044962724,0.967102463,0.912149267,0.904703972,0.886323222,0.892881131,0.877372801,0.840908144,0.844120963,0.838564113,0.811348636,0.801707706,0.830877835,0.80835821,0.791952902,0.806646488,0.878024582,0.829751842,0.848019796,0.858054789,0.86017829,0.863770427,0.814516271,,,,
"Sub-Saharan Africa (IFC classification)","80.771797,7.873054",80.771797,7.873054,"CAA","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sub-Saharan Africa (IFC classification)","80.771797,7.873054",80.771797,7.873054,"CAA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sudan","30.217636,12.862807",30.217636,12.862807,"SDN","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.14705387,31.89911616,31.65122054,31.40328283,31.15538721,30.90749158,30.65955387,30.41165825,30.16376263,29.91582492,29.66792929,29.64511785,29.6223064,29.59949495,29.5766835,29.55387205,29.53106061,29.50824916,29.48543771,29.46262626,29.43981481,23.17980219,,,
"Sudan","30.217636,12.862807",30.217636,12.862807,"SDN","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.128810184,0.134379577,0.147903192,0.159284131,0.202254536,0.214127433,0.250771684,0.237412715,0.310546014,0.349795297,0.348434568,0.364911065,0.357019113,0.362390129,0.261773164,0.22446647,0.220171702,0.192450885,0.193232817,0.196007808,0.184041081,0.186959354,0.18456727,0.160274599,0.180714344,0.183310633,0.140806478,0.198508586,0.149926229,0.215697346,0.202976027,0.173829326,0.103041702,0.152757379,0.153587199,0.138475489,0.171064264,0.144305979,0.152281567,0.160938199,0.180138897,0.223206303,0.24241626,0.29557873,0.270222839,0.282122388,0.298918941,0.291688203,0.316755093,0.310858607,,,,
"Suriname","-56.027783,3.919305",-56.027783,3.919305,"SUR","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.71794872,94.71794872,94.71794872,94.71794872,94.71794872,94.71794872,94.71794872,94.71794872,94.71794872,94.71794872,94.71794872,94.71794872,94.71794872,94.71794872,94.71794872,94.71794872,94.69487179,94.67179487,94.64871795,94.62564103,94.6025641,94.57948718,94.55641026,,
"Suriname","-56.027783,3.919305",-56.027783,3.919305,"SUR","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",1.437745257,1.614559722,1.688611325,1.870756397,2.394532296,3.208336625,3.797805174,4.027569145,4.137903375,4.323839478,4.591291785,4.684450933,5.702152919,4.370119174,5.544747285,5.501337818,5.231242495,6.584007897,6.295727869,6.48918264,5.54095195,5.09340165,3.720032787,4.176537585,4.252397075,4.621176718,4.54995709,4.771499658,4.635846007,4.453437374,5.089058912,5.044642942,5.081460952,5.031839579,5.006849849,4.823099422,4.782641127,4.766324462,4.677224775,4.557544121,4.787974951,4.689736908,4.601948787,4.645121343,4.764311153,4.834302613,4.784608362,4.738755695,4.744365817,4.540441176,,,,
"Swaziland","31.465866,-26.522503",31.465866,-26.522503,"SWZ","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.44186047,27.70930233,27.97674419,28.24418605,28.51162791,28.77906977,29.04651163,29.31395349,29.58139535,29.84883721,30.11627907,30.38372093,30.65116279,30.91860465,31.18604651,31.45348837,31.70930233,31.96511628,32.22093023,32.47674419,32.73255814,32.98837209,33.24418605,,
"Swaziland","31.465866,-26.522503",31.465866,-26.522503,"SWZ","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.010256711,,,0.028755146,0.205980202,0.50258538,0.552530147,0.659991569,0.701763164,0.822484995,0.871349874,0.807406576,0.761044763,0.621406471,0.652415394,0.625763224,0.619904205,0.775318909,0.764304202,0.771842625,0.702338914,0.682544151,0.412087545,0.49054837,0.623734925,0.623817689,0.568625662,0.544547326,0.523362681,0.49305459,0.367837403,0.290792304,0.142527078,0.512637375,0.471968845,0.346398092,1.194699829,1.179920365,1.182507101,1.116942038,1.064519461,1.040275998,0.957257321,0.941237241,0.922856455,0.908344534,0.936961718,0.946995872,0.8716982,0.857473675,,,,
"Sweden","18.643501,60.128161",18.643501,60.128161,"SWE","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.48389141,66.51021104,66.53653068,66.56285032,66.58916996,66.61548959,66.64180923,66.66812887,66.69444851,66.72076814,66.74708778,67.14383194,67.54057611,67.93732027,68.33406443,68.7308086,68.7308086,68.7308086,68.7308086,68.7308086,68.7308086,68.7308086,69.23700103,,
